,Adj Close,Close,High,Low,Open,Volume,Daily_Return,Log_Return,SMA_20,SMA_50,SMA_200,RSI,EMA_20,MACD,MACD_Signal,Volatility,BB_Middle,BB_Upper,BB_Lower,ATR,DayOfWeek,Month,Quarter,Target
2013-01-02,1687.9000244140625,1687.9000244140625,1693.800048828125,1670.0,1672.800048828125,35,0.007821814666833626,0.007791382859457663,1682.7950073242187,1705.2720043945312,1661.1279986572265,42.86720407370202,1682.1382758414334,-13.091013427967937,-14.153304201713063,0.00786598918653778,1682.7950073242187,1726.440242413101,1639.1497722353363,17.75,2,1,1,0
2013-01-03,1673.699951171875,1673.699951171875,1686.800048828125,1662.0,1686.0999755859375,140,-0.008412863935538417,-0.008448451813215838,1681.7600036621093,1703.8800024414063,1661.218998413086,35.516532246432064,1681.3346258729039,-12.167676653355556,-13.756178692041562,0.007401687412692759,1681.7600036621093,1725.2278988116516,1638.292108512567,18.578569684709823,3,1,1,0
2013-01-04,1648.0999755859375,1648.0999755859375,1658.300048828125,1625.699951171875,1647.0,199,-0.015295439046893122,-0.015413620919155364,1679.5450012207032,1702.3860009765624,1661.1249981689452,34.44662240050907,1678.169421083669,-13.347764963254122,-13.674495946284075,0.008101013622347908,1679.5450012207032,1725.190287594407,1633.8997148469994,20.100001743861608,4,1,1,0
2013-01-07,1645.5,1645.5,1659.9000244140625,1643.800048828125,1656.5,49,-0.0015775593862339399,-0.001578805043280168,1676.804998779297,1700.7940014648439,1661.118998413086,33.784624005767455,1675.0580476471291,-14.3276297546372,-13.8051227079547,0.007978545593471264,1676.804998779297,1723.7646133164167,1629.8453842421773,20.907148088727677,0,1,1,1
2013-01-08,1661.5,1661.5,1661.5,1647.699951171875,1647.699951171875,17,0.009723488301428107,0.009676519411254312,1674.679998779297,1699.8580004882813,1661.176498413086,39.552672040924826,1673.7668050140692,-13.655698981451224,-13.775237962654005,0.008337287278601686,1674.679998779297,1720.2849108744826,1629.0750866841113,21.407148088727677,1,1,1,0
2013-01-09,1654.800048828125,1654.800048828125,1662.0999755859375,1651.9000244140625,1658.5999755859375,9,-0.004032471364354473,-0.0040406237004283535,1671.770001220703,1698.9440014648437,1661.238998413086,45.0704340664109,1671.9604472820745,-13.50810603062655,-13.721811576248514,0.008213692632317205,1671.770001220703,1714.41052120107,1629.1294812403362,19.149998256138392,2,1,1,1
2013-01-10,1677.300048828125,1677.300048828125,1677.300048828125,1672.5,1672.5,9,0.01359680888088799,0.013505201717634268,1670.2250061035156,1698.2500024414062,1661.313998413086,53.20286423829072,1672.4689807626507,-11.443660202708315,-13.266181301540476,0.008888155459339917,1670.2250061035156,1709.4066779997747,1631.0433342072565,19.942853655133927,3,1,1,0
2013-01-11,1660.0,1660.0,1673.0999755859375,1654.199951171875,1673.0999755859375,147,-0.010314224244023618,-0.010367784461265891,1667.3950073242188,1697.232001953125,1661.186498413086,54.59524720549503,1671.2814587852554,-11.07586568333295,-12.828118177898972,0.009017355277003418,1667.3950073242188,1700.1169661617641,1634.6730484866735,19.207144601004465,4,1,1,1
2013-01-14,1668.9000244140625,1668.9000244140625,1673.800048828125,1664.0999755859375,1665.4000244140625,10,0.005361460490399095,0.005347139027603056,1666.060009765625,1696.2600024414062,1661.1069982910155,53.0817763610456,1671.0546555118085,-9.95151343502721,-12.25279722932462,0.008784348466466455,1666.060009765625,1695.9969672999453,1636.1230522313047,18.528581891741073,0,1,1,1
2013-01-15,1683.4000244140625,1683.4000244140625,1684.300048828125,1671.5999755859375,1671.5999755859375,20,0.008688357473714436,0.008650830902112815,1665.440008544922,1695.6460034179688,1661.2344982910156,57.16764416997832,1672.2304049310708,-7.800507959174865,-11.36233937529467,0.00903472798196742,1665.440008544922,1693.2194781687135,1637.6605389211304,18.992867606026785,1,1,1,0
2013-01-16,1682.699951171875,1682.699951171875,1682.699951171875,1674.4000244140625,1674.4000244140625,11,-0.0004158686182930138,-0.00041595511562870385,1664.7250061035156,1695.8180029296875,1661.3869982910155,56.637652853260875,1673.227504573052,-6.082198879645375,-10.306311276164811,0.009031441936676779,1664.7250061035156,1689.6764027262457,1639.7736094807856,18.764299665178573,2,1,1,1
2013-01-17,1690.4000244140625,1690.4000244140625,1694.5999755859375,1671.0,1676.4000244140625,81,0.004576022740611085,0.004565584579943345,1665.7700073242188,1695.9820043945313,1661.4924981689453,57.83540751770844,1674.8629826531483,-4.052381662635526,-9.055525353458956,0.00827960057738424,1665.7700073242188,1693.1917941533188,1638.3482204951188,19.992867606026785,3,1,1,0
2013-01-18,1686.5999755859375,1686.5999755859375,1692.0,1686.5999755859375,1687.4000244140625,14,-0.0022480174948188436,-0.002250548079390936,1666.7750061035156,1695.4320043945313,1661.537998046875,59.135419759462025,1675.9807915038903,-2.7190258388725397,-7.788225450541673,0.0082872415685965,1666.7750061035156,1695.7393675220724,1637.8106446849588,19.642865862165177,4,1,1,1
2013-01-22,1692.800048828125,1692.800048828125,1694.699951171875,1687.800048828125,1690.300048828125,15,0.0036760781050251268,0.0036693378433432255,1669.1700073242187,1695.0240063476563,1661.6519982910156,55.632029724601324,1677.5826255347697,-1.1487950534835818,-6.460339371130055,0.0076623779592454935,1669.1700073242187,1698.4382944975523,1639.901720150885,18.635724748883927,1,1,1,0
2013-01-23,1686.300048828125,1686.300048828125,1693.699951171875,1685.199951171875,1691.300048828125,28,-0.0038397919497342725,-0.0038471828766571143,1670.530010986328,1694.2420068359374,1662.0219982910157,49.4778158383512,1678.4128563246131,-0.4239840956606713,-5.253068316036178,0.007555040269459587,1670.530010986328,1700.350687653737,1640.7093343189192,17.542864118303573,2,1,1,0
2013-01-24,1669.5,1669.5,1681.699951171875,1668.0,1680.800048828125,13,-0.009962668766925531,-0.010012628248205289,1671.0750122070312,1693.026005859375,1662.2269982910157,48.652136304802255,1677.5640128651262,-1.1914553703147703,-4.4407457268918975,0.007931390307773225,1671.0750122070312,1700.3714651866965,1641.778559227366,17.000008719308035,3,1,1,0
2013-01-25,1656.4000244140625,1656.4000244140625,1663.0,1656.4000244140625,1663.0,44,-0.0078466460532719,-0.00787759297306593,1670.905010986328,1691.5480053710937,1662.2964984130858,52.89603344702688,1675.5483949174059,-2.8241849869950784,-4.117433578912534,0.008139355445947754,1670.905010986328,1700.5147274067997,1641.2952945658565,14.507149832589286,4,1,1,0
2013-01-28,1652.4000244140625,1652.4000244140625,1655.5,1651.5999755859375,1651.5999755859375,82,-0.002414875598311439,-0.002417796113123141,1670.3950134277343,1690.1120068359376,1662.2609985351562,52.38424646844696,1673.3437882028018,-4.390292977419904,-4.1720054586140085,0.008144403706757144,1670.3950134277343,1700.9435138499568,1639.8465130055117,13.70001220703125,0,1,1,1
2013-01-29,1660.699951171875,1660.699951171875,1661.5,1660.699951171875,1661.199951171875,145863,0.005022952454116325,0.005010379513052234,1670.685009765625,1688.736005859375,1662.2694982910157,49.708011896933634,1672.1396132474754,-4.90516641399654,-4.3186376496905154,0.00815877923548553,1670.685009765625,1700.719969258689,1640.650050272561,13.2071533203125,1,1,1,1
2013-01-30,1679.9000244140625,1679.9000244140625,1683.0,1661.800048828125,1662.4000244140625,44893,0.011561434218528621,0.011495111538641122,1670.940008544922,1688.0680053710937,1662.271498413086,58.39462010097109,1672.8787000252455,-3.7210281764507727,-4.199115755042567,0.008124028457864654,1670.940008544922,1701.207767044333,1640.672250045511,14.071446010044642,2,1,1,0
2013-01-31,1660.5999755859375,1660.5999755859375,1680.0,1657.4000244140625,1675.4000244140625,6044,-0.011488807993116579,-0.011555314223236052,1669.5750061035155,1686.99400390625,1662.278998413086,44.29254071571549,1671.7092976976924,-4.290484698264208,-4.217389543686895,0.008313739310422119,1669.5750061035155,1699.0749123719088,1640.0750998351223,14.078587123325892,3,1,1,1
2013-02-01,1669.4000244140625,1669.4000244140625,1681.199951171875,1659.9000244140625,1663.9000244140625,3250,0.005299318895280569,0.00528532691511206,1669.360009765625,1685.7020043945313,1662.3824987792968,53.41073878892086,1671.4893669087753,-3.9857474832160733,-4.171061131592731,0.008216164206418415,1669.360009765625,1698.795942729937,1639.9240768013128,13.950003487723214,4,2,1,1
2013-02-04,1675.300048828125,1675.300048828125,1676.5,1661.5999755859375,1668.0,450,0.0035342184783622166,0.003527987804295923,1670.7200134277343,1684.7440063476563,1662.5074987792968,52.37388898699158,1671.8522889963324,-3.230914412945822,-3.9830317878633497,0.007423466153214714,1670.7200134277343,1698.4861610162188,1642.9538658392498,14.028573172433036,0,2,1,0
2013-02-05,1672.4000244140625,1672.4000244140625,1683.4000244140625,1666.5,1674.199951171875,353,-0.0017310477702732197,-0.0017325477647560472,1672.0650146484375,1683.6340063476562,1662.6754986572266,45.53573020971843,1671.9044542742115,-2.83404242325264,-3.753233914941208,0.00742618122053292,1672.0650146484375,1697.165435343157,1646.964593953718,14.135716029575892,1,2,1,1
2013-02-06,1677.699951171875,1677.699951171875,1678.5,1668.0,1672.199951171875,376,0.0031690544609201954,0.0031640435915196957,1672.8750122070312,1682.1620043945313,1662.8609985351563,48.043822950694405,1672.4564063597034,-2.068019870325543,-3.416191106018075,0.007152988722684145,1672.8750122070312,1697.5823896252057,1648.1676347888567,14.24285888671875,2,2,1,0
2013-02-07,1670.4000244140625,1670.4000244140625,1682.0999755859375,1663.0999755859375,1677.0,475,-0.004351151558843136,-0.004360645368131427,1673.655010986328,1680.5800048828125,1663.002498779297,42.150715461519155,1672.2605604601185,-2.026622912156199,-3.1382774672457003,0.0071639855803430266,1673.655010986328,1696.9015712127452,1650.408450759911,13.914289202008929,3,2,1,0
2013-02-08,1666.0,1666.0,1672.5,1664.800048828125,1671.5,289,-0.0026341141940571244,-0.002637589577229781,1673.0900085449218,1679.056005859375,1663.1729986572266,41.953142210824765,1671.664316606774,-2.322093078676062,-2.9750405895317726,0.006489053342117018,1673.0900085449218,1696.512177568346,1649.6678395214976,14.078569684709821,4,2,1,0
2013-02-11,1648.199951171875,1648.199951171875,1668.0,1643.699951171875,1666.5,868,-0.010684303018082209,-0.010741790022626579,1672.5000061035157,1677.6900048828124,1663.198998413086,34.025764163119405,1669.4296151367837,-3.9470711147607744,-3.169446694577573,0.006519514858274385,1672.5000061035157,1697.8275242485101,1647.1724879585213,15.2357177734375,0,2,1,1
2013-02-12,1648.699951171875,1648.699951171875,1650.4000244140625,1642.4000244140625,1643.800048828125,85,0.0003033612515548345,0.00030331524683415996,1671.4900024414062,1676.1200048828125,1663.235498046875,35.928117450559725,1667.45536142584,-5.135335147422893,-3.5626243851466377,0.006383538317236991,1671.4900024414062,1698.943793979817,1644.0362109029954,15.200003487723214,1,2,1,0
2013-02-13,1644.199951171875,1644.199951171875,1652.300048828125,1640.199951171875,1652.199951171875,236,-0.0027294232627358417,-0.00273315493015603,1669.5299987792969,1674.7860034179687,1663.1584979248046,39.5712948706337,1665.240560449272,-6.366763262500626,-4.123452160617435,0.006009764054957654,1669.5299987792969,1698.9317232883639,1640.12827427023,14.757149832589286,2,2,1,0
2013-02-14,1634.699951171875,1634.699951171875,1646.9000244140625,1632.699951171875,1641.0999755859375,219,-0.005777886073545346,-0.005794642633454804,1667.1299987792968,1673.0880029296875,1663.011997680664,40.78162288075387,1662.3319309942817,-8.016836420894606,-4.902129012672869,0.006093824751856955,1667.1299987792968,1699.6736576808266,1634.586339877767,14.835728236607142,3,2,1,0
2013-02-15,1608.800048828125,1608.800048828125,1633.9000244140625,1599.5,1633.199951171875,460,-0.015843826461965138,-0.015970681578293237,1663.05,1671.3760034179688,1662.7389978027343,34.383960167995355,1657.2336565022667,-11.284357898102144,-6.178574789758724,0.006713951315159474,1663.05,1702.9410025663421,1623.1589974336578,17.007149832589285,4,2,1,0
2013-02-19,1603.5999755859375,1603.5999755859375,1617.0,1599.699951171875,1610.0,272,-0.003232268202611799,-0.003237503265273443,1658.9,1669.6000024414063,1662.4484979248048,29.08427673180954,1652.1256868911878,-14.130605833774325,-7.768980998561846,0.00671600514114523,1658.9,1705.225828785239,1612.5741712147612,17.592869349888392,1,2,1,0
2013-02-20,1577.5999755859375,1577.5999755859375,1606.9000244140625,1561.800048828125,1604.699951171875,278,-0.016213519827786183,-0.016346397170892382,1653.1399963378906,1667.1460009765624,1662.069497680664,14.30564760280565,1645.0280001002116,-18.273613694101186,-9.869907537669715,0.007208129705324435,1653.1399963378906,1709.317945327945,1596.9620473478362,19.221435546875,2,2,1,1
2013-02-21,1578.199951171875,1578.199951171875,1581.199951171875,1555.199951171875,1568.5,2019,0.0003803090740506221,0.0003802367748848245,1647.7349914550782,1664.63,1661.789497680664,16.93417313022239,1638.6634240117985,-21.263452413210416,-12.148616512777856,0.007259031888515841,1647.7349914550782,1710.852190726088,1584.6177921840683,19.46429443359375,3,2,1,0
2013-02-22,1572.4000244140625,1572.4000244140625,1585.4000244140625,1572.4000244140625,1580.0,76,-0.0036750265728406895,-0.00368179607348202,1642.8799926757813,1661.8180004882813,1661.427998046875,10.115083531932072,1632.3526240501094,-23.826272320107364,-14.484147674243758,0.00708862572424651,1642.8799926757813,1713.4463935181952,1572.3135918333674,18.871442522321427,4,2,1,1
2013-02-25,1586.199951171875,1586.199951171875,1596.0,1577.699951171875,1579.4000244140625,118,0.008776346059238271,0.008738057791808123,1639.3699890136718,1659.3780004882813,1661.1659979248047,15.5983530374356,1627.9571313950394,-24.46180632551318,-16.479679404497645,0.007451679696433623,1639.3699890136718,1713.9729574036307,1564.7670206237128,19.492867606026785,0,2,1,1
2013-02-26,1615.199951171875,1615.199951171875,1615.199951171875,1589.0,1593.300048828125,1158,0.018282688748398224,0.018117569902101203,1637.5099853515626,1657.35,1661.2219976806641,31.619482016172,1626.7421618499761,-22.367574491281175,-17.65725842185435,0.008737300115029304,1637.5099853515626,1712.5984670165742,1562.421503686551,20.357151576450892,1,2,1,0
2013-02-27,1595.199951171875,1595.199951171875,1612.800048828125,1591.800048828125,1612.800048828125,700,-0.012382367882991407,-0.012459668170070734,1634.2349853515625,1655.3419995117188,1661.229497680664,25.778010975588785,1623.738141785395,-22.067335025814145,-18.53927374264631,0.00895916676246885,1634.2349853515625,1710.7645563154902,1557.7054143876348,21.278573172433035,2,2,1,0
2013-02-28,1577.699951171875,1577.699951171875,1601.5999755859375,1575.0999755859375,1596.0,102,-0.01097041156949885,-0.011031030283688134,1629.124981689453,1652.9799975585938,1661.1424975585937,24.321291984945773,1619.353552203155,-22.976636469954883,-19.426746288108024,0.008576303985911334,1629.124981689453,1706.460006640998,1551.7899567379081,21.814287458147323,3,2,1,0
2013-03-01,1571.9000244140625,1571.9000244140625,1585.5999755859375,1566.0,1579.5999755859375,68,-0.0036761912513875172,-0.003682965048724668,1624.6899841308593,1650.477998046875,1661.0839978027343,24.13411510324987,1614.8341686041938,-23.889882340261465,-20.319373498538713,0.008348937935632388,1624.6899841308593,1704.5569660810572,1544.8230021806614,22.664289202008927,4,3,1,1
2013-03-04,1572.0999755859375,1572.0999755859375,1580.800048828125,1569.699951171875,1580.800048828125,64,0.00012720349180583845,0.00012719540212769093,1619.8249816894531,1648.5299975585938,1661.1414978027344,26.84110694137864,1610.764245459598,-24.317188471773534,-21.11893649318568,0.008165963239131133,1619.8249816894531,1700.0776703136899,1539.5722930652164,21.721435546875,0,3,1,1
2013-03-05,1574.5999755859375,1574.5999755859375,1585.5,1571.4000244140625,1577.5999755859375,65,0.001590229653854136,0.0015889665775550947,1614.7899780273438,1646.6919970703125,1661.2304974365234,27.720950990474392,1607.3200292811541,-24.175423321570634,-21.730233858862672,0.008095781767737049,1614.7899780273438,1692.9977169292576,1536.5822391254299,22.157148088727677,1,3,1,0
2013-03-06,1574.5999755859375,1574.5999755859375,1582.5999755859375,1566.800048828125,1577.5999755859375,106,0.0,0.0,1609.8999755859375,1645.28599609375,1661.4224975585937,28.49193074420033,1604.2038336911335,-23.788850359769867,-22.14195715904411,0.008119995297790202,1609.8999755859375,1685.1136583959055,1534.6862927759694,22.421421595982142,2,3,1,1
2013-03-07,1574.800048828125,1574.800048828125,1583.5,1573.9000244140625,1580.0,52,0.00012706290187325386,0.00012705483006648187,1604.75498046875,1643.5999975585937,1661.4239978027344,30.360656315087596,1601.4034732279897,-23.19892153721821,-22.353350034678932,0.008026765390107264,1604.75498046875,1674.305362907541,1535.2045980299592,22.092843191964285,3,3,1,1
2013-03-08,1576.5999755859375,1576.5999755859375,1581.199951171875,1561.800048828125,1578.5999755859375,68,0.001142955741683993,0.0011423030650432725,1600.0649780273438,1641.9599975585938,1661.3489978027344,37.4610092113807,1599.041235357318,-22.328767515653226,-22.34843353087379,0.00807660294485486,1600.0649780273438,1663.3445991086594,1536.7853569460283,20.964268275669642,4,3,1,1
2013-03-11,1577.800048828125,1577.800048828125,1579.699951171875,1576.0,1576.0,1115,0.0007611780164726856,0.0007608884674092431,1595.65498046875,1640.3199975585937,1661.2959979248046,39.630236202546804,1597.0182652116805,-21.296831684387826,-22.138113161576598,0.008117060223164869,1595.65498046875,1651.4361562981048,1539.873804639395,19.992832728794642,0,3,1,1
2013-03-12,1591.5,1591.5,1595.5999755859375,1579.800048828125,1579.800048828125,159,0.008682945080430438,0.008645465114191514,1592.8199829101563,1638.897998046875,1661.371997680664,56.199847330073034,1596.4927161439014,-19.152762416159703,-21.54104301249322,0.008266360630277948,1592.8199829101563,1642.8207380279475,1542.8192277923652,18.042829241071427,1,3,1,0
2013-03-13,1588.300048828125,1588.300048828125,1596.0,1585.0,1592.300048828125,396,-0.002010651066211122,-0.0020126751386568497,1589.7999877929688,1637.5659985351563,1661.572998046875,54.40284370277347,1595.7124621138273,-17.50993772779816,-20.73482195555421,0.008252787003912819,1589.7999877929688,1632.3275274143468,1547.2724481715907,16.971400669642858,2,3,1,1
2013-03-14,1590.5999755859375,1590.5999755859375,1590.5999755859375,1575.699951171875,1585.699951171875,137,0.0014480429938343864,0.001446995590579768,1587.1199890136718,1635.8819970703125,1661.739497680664,58.18345284253327,1595.2255586349806,-15.839810977287243,-19.755819759900817,0.008281693186200945,1587.1199890136718,1621.112081965382,1553.1278960619616,17.10711669921875,3,3,1,1
2013-03-15,1592.5,1592.5,1594.4000244140625,1590.199951171875,1590.5,11,0.0011945331593272712,0.0011938202722479318,1585.009991455078,1633.9739965820313,1661.8579974365234,53.17223626368224,1594.9659816221254,-14.199227547391502,-18.644501317398955,0.008244262132606432,1585.009991455078,1610.82103048745,1559.1989524227063,15.721409388950892,4,3,1,1
2013-03-18,1604.5999755859375,1604.5999755859375,1607.699951171875,1601.5999755859375,1605.9000244140625,613,0.007598100838893229,0.0075693806581912625,1584.7999877929688,1632.5919970703126,1662.1379974365234,43.567958827825585,1595.8835048567742,-11.786815382670284,-17.27296413045322,0.007713189928409673,1584.7999877929688,1609.853256781657,1559.7467188042806,14.735691615513392,0,3,1,1
2013-03-19,1611.300048828125,1611.300048828125,1613.0999755859375,1611.300048828125,1613.0999755859375,202,0.0041755411592481195,0.004166847778572508,1585.184991455078,1631.8559985351562,1662.3774975585939,61.64987828274441,1597.35174713976,-9.227947412270623,-15.663960786816704,0.007732822133750814,1585.184991455078,1611.65151052629,1558.7184723838661,13.671412876674108,1,3,1,0
2013-03-20,1607.5,1607.5,1612.5,1606.199951171875,1610.0,5,-0.0023583744262211104,-0.0023611597713077293,1586.6799926757812,1631.0959985351562,1662.601997680664,76.89539833772552,1598.3182474121638,-7.421112328733443,-14.015391095200052,0.00673480647865788,1586.6799926757812,1614.676197563039,1558.6837877885234,12.228559221540179,2,3,1,1
2013-03-21,1613.800048828125,1613.800048828125,1613.800048828125,1611.9000244140625,1612.800048828125,7,0.003919159457620447,0.00391149955924602,1588.4599975585938,1630.1419995117187,1662.5684979248047,87.47764410950947,1599.7927046898744,-5.418361717693415,-12.295985219698725,0.00676517461178981,1588.4599975585938,1618.6286762016257,1558.291318915562,11.278564453125,3,3,1,0
2013-03-22,1606.199951171875,1606.199951171875,1611.0,1604.0999755859375,1611.0,101,-0.0047094419545772315,-0.0047205663164381455,1590.1499938964844,1629.1699975585936,1662.5384979248047,76.93513706357088,1600.4029186405412,-4.393782998229426,-10.715544775404867,0.0068077250514042,1590.1499938964844,1620.317491313486,1559.9824964794827,11.178562709263392,4,3,1,0
2013-03-25,1604.5999755859375,1604.5999755859375,1607.800048828125,1596.0999755859375,1607.0999755859375,27,-0.0009961247880565516,-0.0009966212500727048,1591.0699951171875,1627.71599609375,1662.485498046875,74.03840510816109,1600.8026383496267,-3.6686121622201426,-9.306158252767924,0.006573369844330692,1591.0699951171875,1621.8464082158757,1560.2935820184994,11.00714111328125,0,3,1,0
2013-03-26,1595.800048828125,1595.800048828125,1595.800048828125,1595.800048828125,1595.800048828125,165484,-0.0054841872689167515,-0.005499280632432003,1590.1,1626.4319970703125,1662.300498046875,64.88767656886765,1600.3262012523408,-3.7606392866282476,-8.19705445953999,0.005216083979995765,1590.1,1618.8290131497758,1561.370986850224,10.50714111328125,1,3,1,1
2013-03-27,1606.199951171875,1606.199951171875,1608.0999755859375,1590.300048828125,1598.5,50450,0.00651704601174008,0.006495901882504646,1590.65,1625.1779956054688,1662.3984979248046,69.2874324413492,1600.885606006582,-2.960262182470842,-7.14969600412616,0.004648560538637766,1590.65,1620.1995689146268,1561.1004310853734,11.092851911272321,2,3,1,0
2013-03-28,1594.800048828125,1594.800048828125,1606.5999755859375,1593.5999755859375,1604.699951171875,4717,-0.007097436614558861,-0.007122743230299197,1591.5050048828125,1623.40599609375,1662.4219982910156,60.0000536573522,1600.3060291324434,-3.208844841308064,-6.361525771562541,0.004212171186422386,1591.5050048828125,1620.4604673547346,1562.5495424108904,10.635716029575892,3,3,1,1
2013-04-01,1600.0,1600.0,1600.5,1594.800048828125,1596.800048828125,688,0.0032605662231424137,0.0032552621035893824,1592.9100036621094,1621.7519970703124,1662.4444982910156,61.684214854581754,1600.276883500782,-2.9522243826256727,-5.679665493775168,0.004130881533095072,1592.9100036621094,1620.557478409413,1565.2625289148057,10.778573172433036,0,4,2,0
2013-04-02,1575.0999755859375,1575.0999755859375,1602.5999755859375,1574.0999755859375,1599.199951171875,2289,-0.015562515258789045,-0.015684882420190893,1593.0600036621095,1619.44599609375,1662.2564984130859,42.278695477758916,1597.8790827469875,-4.703851618881117,-5.484502718796358,0.0055353082696423545,1593.0600036621095,1620.2610424041995,1565.8589649200194,11.542864118303571,1,4,2,0
2013-04-03,1552.800048828125,1552.800048828125,1576.4000244140625,1549.199951171875,1575.699951171875,2171,-0.014157784968231613,-0.014258962507669856,1591.9700073242188,1616.7699975585938,1661.929998779297,35.8339763224142,1593.5858414213815,-7.801515529745757,-5.947905280986239,0.006370695935324712,1591.9700073242188,1623.6620714227156,1560.277943225722,12.70001220703125,2,4,2,0
2013-04-04,1551.800048828125,1551.800048828125,1557.300048828125,1539.0999755859375,1557.300048828125,829,-0.0006439979189559741,-0.0006442053746879387,1590.830010986328,1613.9499975585939,1661.5969989013672,34.3548528411401,1589.6062421267857,-10.219326109144049,-6.802189446617802,0.006368718727629812,1590.830010986328,1626.5386377853497,1555.1213841873064,12.93572998046875,3,4,2,1
2013-04-05,1575.4000244140625,1575.4000244140625,1580.5999755859375,1550.0999755859375,1553.199951171875,1184,0.015208129168290396,0.015093644840956136,1590.860009765625,1611.7319970703124,1661.3389990234375,44.13177912033868,1588.2532690112882,-10.114543455274088,-7.464660248349059,0.007297999872740585,1590.860009765625,1626.5128990194253,1555.2071205118245,14.814296177455358,4,4,2,0
2013-04-08,1572.0,1572.0,1577.800048828125,1567.800048828125,1575.800048828125,101,-0.002158197512614035,-0.0021605297771282875,1590.6300109863282,1609.7819970703124,1661.070499267578,38.10218809002561,1586.705338629261,-10.188410349742526,-8.009410268627754,0.007309168239451135,1590.6300109863282,1626.7268218600907,1554.5332001125657,14.44287109375,0,4,2,1
2013-04-09,1586.199951171875,1586.199951171875,1589.300048828125,1570.0,1571.5999755859375,215,0.009033047819258844,0.008992493876984647,1591.0500061035157,1608.3779956054686,1660.8904992675782,41.314830427576275,1586.6572064904624,-8.99741639466356,-8.207011493834916,0.007590321492451815,1591.0500061035157,1626.7111110262576,1555.3889011807737,15.214303152901786,1,4,2,0
2013-04-10,1558.300048828125,1558.300048828125,1586.0,1557.0,1584.4000244140625,359,-0.01758914588487892,-0.017745673080341796,1589.3900085449218,1606.49599609375,1660.6079992675782,35.409233344531586,1583.956524808335,-10.187400048223935,-8.60308920471272,0.008301906085658978,1589.3900085449218,1627.9370100382962,1550.8430070515474,16.850010463169642,2,4,2,1
2013-04-11,1564.300048828125,1564.300048828125,1566.699951171875,1554.800048828125,1557.0999755859375,1070,0.003850349619453741,0.003842955995970894,1588.190008544922,1604.567998046875,1660.6069995117186,35.294079247992684,1582.0844794768864,-10.524995217842843,-8.987470407338744,0.008368300531965463,1588.190008544922,1628.3407950116891,1548.0392220781548,17.25,3,4,2,0
2013-04-12,1501.0,1501.0,1560.800048828125,1480.199951171875,1560.800048828125,881,-0.04046541382872515,-0.04130691814830361,1583.710009765625,1600.9899975585938,1660.2819995117188,26.51781685489513,1574.3621480981353,-15.71912643710607,-10.33380161329221,0.012176468379506512,1583.710009765625,1639.6277853476518,1527.7922341835983,22.564287458147323,4,4,2,0
2013-04-15,1360.5999755859375,1360.5999755859375,1487.4000244140625,1338.0,1478.199951171875,1309,-0.09353765783748336,-0.09820579166610198,1572.115008544922,1594.9899975585938,1659.1474993896484,16.372616379110198,1554.0038459541165,-30.80946906714189,-14.428935104062147,0.023598954262633497,1572.115008544922,1686.237962627813,1457.9920544620309,33.371425083705354,0,4,2,1
2013-04-16,1386.800048828125,1386.800048828125,1401.0,1323.0,1358.0,619,0.019256264671697165,0.01907320905271241,1561.2250122070313,1589.337998046875,1658.2114996337891,22.514444891086995,1538.0796747992601,-40.19124768882307,-19.581397621014332,0.024131055178558368,1561.2250122070313,1700.9832635497453,1421.4667608643174,38.31428745814732,1,4,2,0
2013-04-17,1382.199951171875,1382.199951171875,1394.199951171875,1370.199951171875,1373.199951171875,92,-0.0033170590526998556,-0.0033225726891608644,1549.7700073242188,1583.47599609375,1657.2349993896485,20.08546228274153,1523.2339868347474,-47.450583485353036,-25.155234793882073,0.024006641149837468,1549.7700073242188,1708.5130120344168,1391.0270026140208,38.757149832589285,2,4,2,1
2013-04-18,1392.0,1392.0,1396.4000244140625,1347.5,1347.5,57,0.007090181720680988,0.007065164563453464,1538.9950073242187,1577.8679956054686,1656.446499633789,22.800426198224088,1510.735511898105,-51.81557961901922,-30.487303758909505,0.024202247933069132,1538.9950073242187,1710.0188486863558,1367.9711659620816,41.321437290736604,3,4,2,1
2013-04-19,1395.300048828125,1395.300048828125,1420.300048828125,1395.0999755859375,1419.300048828125,241,0.002370724732848384,0.0023679189985098153,1528.0700073242188,1572.2199975585938,1655.4054998779297,22.404978386750457,1499.7416582723927,-54.381705690513854,-35.266184145230376,0.024168339358448455,1528.0700073242188,1706.7192180582767,1349.4207965901608,42.93572998046875,4,4,2,1
2013-04-22,1421.0,1421.0,1434.9000244140625,1406.800048828125,1406.800048828125,70,0.01841894235828323,0.018251368204225838,1518.810009765625,1567.2319970703124,1654.5245001220703,29.27092477521103,1492.242452722641,-53.722330232071045,-38.957413362598516,0.024825907257825436,1518.810009765625,1699.594012669119,1338.026006862131,43.728585379464285,0,4,2,0
2013-04-23,1408.5999755859375,1408.5999755859375,1429.5,1405.800048828125,1429.5,334,-0.008726266301240293,-0.008764563117937952,1509.010009765625,1562.0839965820312,1653.4609997558593,30.071862198944828,1484.2765025191454,-53.582680977352084,-41.882466885549235,0.024807344536009378,1509.010009765625,1691.454866900473,1326.565152630777,43.47857666015625,1,4,2,1
